"Time","A0","A0volt","A0tempF","A1","A1volt","A1tempF","A2","A2volt","A2tempF","A3","A3volt","A4","A4volt","A5","A5volt","A6","A6volt","A7","A7volt","RTCTEMP","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","D12","D13","SerialNumber"
"2023-10-11T02:03:04","152","0.74","75.72","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:04:04","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:05:04","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:06:05","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:07:05","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:08:05","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:09:06","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:10:06","152","0.74","75.72","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:11:07","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","336","13.44","356","14.24","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:12:07","151","0.74","74.84","509","2.48","389.8","359","1.75","257.84","0","0.0","331","13.24","309","12.36","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:13:07","151","0.74","74.84","509","2.48","389.8","359","1.75","257.84","0","0.0","331","13.24","309","12.36","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:14:08","152","0.74","75.72","509","2.48","389.8","360","1.76","258.72","0","0.0","330","13.2","308","12.32","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:15:08","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","330","13.2","308","12.32","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:16:09","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","329","13.16","307","12.28","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:17:09","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","329","13.16","307","12.28","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:18:09","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","329","13.16","307","12.28","0","0.0","0","0.0","27.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:19:10","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:20:10","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:21:11","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:22:11","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:23:11","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:24:12","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:25:12","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:26:13","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:27:13","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:28:13","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:29:14","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:30:14","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:31:15","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:32:15","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:33:15","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:34:16","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:35:16","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:36:16","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:37:17","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:38:17","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:39:18","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:40:18","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:41:18","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","330","13.2","355","14.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:42:19","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","331","13.24","355","14.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:43:19","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:44:20","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:45:20","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:46:20","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:47:21","151","0.74","74.84","509","2.48","389.8","588","2.87","459.3","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:48:21","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:49:22","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:50:22","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:51:22","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:52:23","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:53:23","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:54:24","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:55:24","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:56:24","151","0.74","74.84","509","2.48","389.8","588","2.87","459.3","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:57:25","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:58:25","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T02:59:26","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:00:26","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:01:26","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:02:27","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:03:27","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","334","13.36","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:04:28","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:05:28","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:06:28","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:07:29","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:08:29","151","0.74","74.84","509","2.48","389.8","588","2.87","459.3","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:09:30","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:10:30","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","335","13.4","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:11:30","151","0.74","74.84","509","2.48","389.8","359","1.75","257.84","5","0.2","331","13.24","309","12.36","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:12:31","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","330","13.2","308","12.32","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:13:31","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","329","13.16","307","12.28","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:14:32","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","329","13.16","307","12.28","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:15:32","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:16:32","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:17:33","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","328","13.12","306","12.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:18:33","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:19:33","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:20:34","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:21:34","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:22:35","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:23:35","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:24:35","151","0.74","74.84","509","2.48","389.8","360","1.76","258.72","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:25:36","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:26:36","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:27:37","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:28:37","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:29:37","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","327","13.08","305","12.2","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:30:38","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:31:38","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:32:39","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:33:39","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:34:39","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:35:40","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:36:40","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:37:41","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:38:41","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:39:41","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:40:42","151","0.74","74.84","509","2.48","389.8","361","1.76","259.6","0","0.0","326","13.04","304","12.16","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:41:42","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","331","13.24","355","14.2","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:42:43","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","331","13.24","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:43:43","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:44:43","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:45:44","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:46:44","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:47:44","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:48:45","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","332","13.28","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:49:45","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:50:46","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:51:46","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:52:46","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:53:47","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:54:47","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:55:48","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:56:48","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T03:57:48","151","0.74","74.84","509","2.48","389.8","589","2.87","460.18","375","15.0","333","13.32","356","14.24","0","0.0","0","0.0","27.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
